tubeID,type,temp,block,replicate,tray,pair,i,j,densityT,FocalSp,i.ind,FocalSp_Den,OtherSp,j.ind,OtherSp_Den,obs_count
SEP_ 155,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,39
SEP_ 156,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,47
SEP_ 157,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,37
SEP_ 158,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,57
SEP_ 159,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,32
SEP_ 160,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,12
SEP_ 161,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,41
SEP_ 162,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,38
SEP_ 163,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,28
SEP_ 164,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,35
SEP_ 165,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,41
SEP_ 141,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,20
SEP_ 142,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,19
SEP_ 143,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,29
SEP_ 144,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,29
SEP_ 145,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,46
SEP_ 146,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,37
SEP_ 147,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,62
SEP_ 148,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,48
SEP_ 149,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,90
SEP_ 150,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,62
SEP_ 151,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,44
SEP_ 152,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,45
SEP_ 153,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,36
SEP_ 154,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,54
SEP_ 155,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,36
SEP_ 156,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,6
SEP_ 157,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,3
SEP_ 158,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,16
SEP_ 159,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,26
SEP_ 160,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,2
SEP_ 161,inter,COLD,SEP_ coldA,SEP_ coldA1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,9
SEP_ 162,inter,COLD,SEP_ coldA,SEP_ coldA2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,38
SEP_ 163,inter,COLD,SEP_ coldA,SEP_ coldA3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,63
SEP_ 164,inter,COLD,SEP_ coldA,SEP_ coldA4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,55
SEP_ 165,inter,COLD,SEP_ coldA,SEP_ coldA5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,51
SEP_ 166,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,5
SEP_ 167,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,60
SEP_ 168,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,29
SEP_ 169,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,22
SEP_ 171,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,14
SEP_ 172,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,36
SEP_ 173,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,56
SEP_ 174,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,83
SEP_ 176,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,54
SEP_ 177,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,81
SEP_ 178,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,64
SEP_ 179,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,79
SEP_ 181,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,19
SEP_ 182,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,41
SEP_ 183,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,53
SEP_ 184,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,29
SEP_ 185,intra,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,18
SEP_ 186,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,61
SEP_ 187,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,53
SEP_ 188,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,63
SEP_ 189,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,33
SEP_ 190,intra,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,42
SEP_ 191,intra,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,75
SEP_ 192,intra,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,63
SEP_ 193,intra,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,73
SEP_ 194,intra,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,84
SEP_ 195,intra,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,103
SEP_ 196,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j2,PAL,2,8,PAN,3,4,60
SEP_ 197,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j2,PAL,2,8,PAN,3,4,42
SEP_ 198,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j2,PAL,2,8,PAN,3,4,57
SEP_ 199,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j2,PAL,2,8,PAN,3,4,61
SEP_ 200,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j2,PAL,2,8,PAN,3,4,56
SEP_ 201,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i2j4,PAL,2,4,PAN,3,8,38
SEP_ 202,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i2j4,PAL,2,4,PAN,3,8,12
SEP_ 203,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i2j4,PAL,2,4,PAN,3,8,33
SEP_ 204,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i2j4,PAL,2,4,PAN,3,8,22
SEP_ 205,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i2j4,PAL,2,4,PAN,3,8,40
SEP_ 206,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,53
SEP_ 207,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,57
SEP_ 208,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,52
SEP_ 209,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,26
SEP_ 210,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j4,PAL,2,8,PAN,3,8,37
SEP_ 211,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,46
SEP_ 212,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,19
SEP_ 213,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,53
SEP_ 214,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,40
SEP_ 215,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i8j4,PAL,2,16,PAN,3,8,27
SEP_ 216,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,43
SEP_ 217,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,47
SEP_ 218,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,47
SEP_ 219,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,27
SEP_ 220,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAL_PAN,PAL,PAN,i4j8,PAL,2,8,PAN,3,16,42
SEP_ 196,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,17
SEP_ 197,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,34
SEP_ 198,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,13
SEP_ 199,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,17
SEP_ 200,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i2j4,PAN,3,4,PAL,2,8,27
SEP_ 201,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,29
SEP_ 202,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,40
SEP_ 203,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,60
SEP_ 204,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,62
SEP_ 205,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j2,PAN,3,8,PAL,2,4,27
SEP_ 206,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,34
SEP_ 207,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,35
SEP_ 208,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,33
SEP_ 209,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,50
SEP_ 210,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j4,PAN,3,8,PAL,2,8,43
SEP_ 211,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,19
SEP_ 212,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,3
SEP_ 213,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,6
SEP_ 214,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,7
SEP_ 215,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i4j8,PAN,3,8,PAL,2,16,5
SEP_ 216,inter,COLD,SEP_ coldB,SEP_ coldB1,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,20
SEP_ 217,inter,COLD,SEP_ coldB,SEP_ coldB2,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,27
SEP_ 218,inter,COLD,SEP_ coldB,SEP_ coldB3,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,38
SEP_ 219,inter,COLD,SEP_ coldB,SEP_ coldB4,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,19
SEP_ 220,inter,COLD,SEP_ coldB,SEP_ coldB5,SEP_COLD_T2,PAN_PAL,PAN,PAL,i8j4,PAN,3,16,PAL,2,8,30
