tubeID,type,temp,block,replicate,tray,pair,i,j,densityT,FocalSp,i.ind,FocalSp_Den,OtherSp,j.ind,OtherSp_Den,obs_count
74,inter,HOT,HOTB,HOTB5,HOT_T3,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
75,inter,HOT,HOTB,HOTB5,HOT_T3,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
76,inter,HOT,HOTB,HOTB6,HOT_T3,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,0
77,inter,HOT,HOTB,HOTB6,HOT_T3,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,0
78,inter,HOT,HOTB,HOTB6,HOT_T3,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,0
79,inter,HOT,HOTB,HOTB6,HOT_T3,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
80,inter,HOT,HOTB,HOTB6,HOT_T3,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
81,inter,HOT,HOTB,HOTB7,HOT_T3,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,0
82,inter,HOT,HOTB,HOTB7,HOT_T3,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,0
83,inter,HOT,HOTB,HOTB7,HOT_T3,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,0
84,inter,HOT,HOTB,HOTB7,HOT_T3,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
85,inter,HOT,HOTB,HOTB7,HOT_T3,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
86,inter,HOT,HOTC,HOTC8,HOT_T5,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,0
87,inter,HOT,HOTC,HOTC8,HOT_T5,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,0
88,inter,HOT,HOTC,HOTC8,HOT_T5,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,0
89,inter,HOT,HOTC,HOTC8,HOT_T5,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
90,inter,HOT,HOTC,HOTC8,HOT_T5,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
91,inter,HOT,HOTC,HOTC9,HOT_T5,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,0
92,inter,HOT,HOTC,HOTC9,HOT_T5,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,0
93,inter,HOT,HOTC,HOTC9,HOT_T5,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,0
94,inter,HOT,HOTC,HOTC9,HOT_T5,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
95,inter,HOT,HOTC,HOTC9,HOT_T5,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
96,inter,HOT,HOTC,HOTC10,HOT_T5,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,0
97,inter,HOT,HOTC,HOTC10,HOT_T5,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,0
98,inter,HOT,HOTC,HOTC10,HOT_T5,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,0
99,inter,HOT,HOTC,HOTC10,HOT_T5,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,0
100,inter,HOT,HOTC,HOTC10,HOT_T5,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,0
101,inter,HOT,HOTA,HOTA1,HOT_T1,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,34
102,inter,HOT,HOTA,HOTA1,HOT_T1,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,64
103,inter,HOT,HOTA,HOTA1,HOT_T1,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,43
104,inter,HOT,HOTA,HOTA1,HOT_T1,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,36
105,inter,HOT,HOTA,HOTA1,HOT_T1,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,64
106,inter,HOT,HOTA,HOTA2,HOT_T1,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,48
107,inter,HOT,HOTA,HOTA2,HOT_T1,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,56
108,inter,HOT,HOTA,HOTA2,HOT_T1,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,46
109,inter,HOT,HOTA,HOTA2,HOT_T1,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,41
110,inter,HOT,HOTA,HOTA2,HOT_T1,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,56
111,inter,HOT,HOTA,HOTA3,HOT_T1,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,54
112,inter,HOT,HOTA,HOTA3,HOT_T1,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,60
113,inter,HOT,HOTA,HOTA3,HOT_T1,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,44
114,inter,HOT,HOTA,HOTA3,HOT_T1,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,10
115,inter,HOT,HOTA,HOTA3,HOT_T1,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,69
116,inter,HOT,HOTB,HOTB4,HOT_T3,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,2
117,inter,HOT,HOTB,HOTB4,HOT_T3,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,63
118,inter,HOT,HOTB,HOTB4,HOT_T3,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,32
119,inter,HOT,HOTB,HOTB4,HOT_T3,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,21
120,inter,HOT,HOTB,HOTB4,HOT_T3,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,69
121,inter,HOT,HOTB,HOTB5,HOT_T3,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,33
122,inter,HOT,HOTB,HOTB5,HOT_T3,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,42
123,inter,HOT,HOTB,HOTB5,HOT_T3,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,42
124,inter,HOT,HOTB,HOTB5,HOT_T3,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,33
125,inter,HOT,HOTB,HOTB5,HOT_T3,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,47
126,inter,HOT,HOTB,HOTB6,HOT_T3,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,53
127,inter,HOT,HOTB,HOTB6,HOT_T3,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,46
128,inter,HOT,HOTB,HOTB6,HOT_T3,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,37
129,inter,HOT,HOTB,HOTB6,HOT_T3,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,47
130,inter,HOT,HOTB,HOTB6,HOT_T3,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,47
131,inter,HOT,HOTB,HOTB7,HOT_T3,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,21
132,inter,HOT,HOTB,HOTB7,HOT_T3,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,43
133,inter,HOT,HOTB,HOTB7,HOT_T3,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,27
134,inter,HOT,HOTB,HOTB7,HOT_T3,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,6
135,inter,HOT,HOTB,HOTB7,HOT_T3,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,56
136,inter,HOT,HOTC,HOTC8,HOT_T5,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,27
137,inter,HOT,HOTC,HOTC8,HOT_T5,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,52
138,inter,HOT,HOTC,HOTC8,HOT_T5,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,31
139,inter,HOT,HOTC,HOTC8,HOT_T5,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,27
140,inter,HOT,HOTC,HOTC8,HOT_T5,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,58
141,inter,HOT,HOTC,HOTC9,HOT_T5,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,59
142,inter,HOT,HOTC,HOTC9,HOT_T5,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,44
143,inter,HOT,HOTC,HOTC9,HOT_T5,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,26
144,inter,HOT,HOTC,HOTC9,HOT_T5,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,2
145,inter,HOT,HOTC,HOTC9,HOT_T5,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,66
146,inter,HOT,HOTC,HOTC10,HOT_T5,SUL_BIP,SUL,BIP,i4j2,SUL,5,8,BIP,1,4,51
147,inter,HOT,HOTC,HOTC10,HOT_T5,SUL_BIP,SUL,BIP,i4j4,SUL,5,8,BIP,1,8,44
148,inter,HOT,HOTC,HOTC10,HOT_T5,SUL_BIP,SUL,BIP,i4j8,SUL,5,8,BIP,1,16,27
149,inter,HOT,HOTC,HOTC10,HOT_T5,SUL_BIP,SUL,BIP,i2j4,SUL,5,4,BIP,1,8,17
150,inter,HOT,HOTC,HOTC10,HOT_T5,SUL_BIP,SUL,BIP,i8j4,SUL,5,16,BIP,1,8,60
151,inter,HOT,HOTA,HOTA1,HOT_T1,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,78
152,inter,HOT,HOTA,HOTA1,HOT_T1,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,80
153,inter,HOT,HOTA,HOTA1,HOT_T1,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,68
154,inter,HOT,HOTA,HOTA1,HOT_T1,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,28
155,inter,HOT,HOTA,HOTA1,HOT_T1,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,144
156,inter,HOT,HOTA,HOTA2,HOT_T1,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,116
157,inter,HOT,HOTA,HOTA2,HOT_T1,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,70
158,inter,HOT,HOTA,HOTA2,HOT_T1,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,76
159,inter,HOT,HOTA,HOTA2,HOT_T1,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,32
160,inter,HOT,HOTA,HOTA2,HOT_T1,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,132
161,inter,HOT,HOTA,HOTA3,HOT_T1,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,114
162,inter,HOT,HOTA,HOTA3,HOT_T1,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,84
163,inter,HOT,HOTA,HOTA3,HOT_T1,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,48
164,inter,HOT,HOTA,HOTA3,HOT_T1,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,66
165,inter,HOT,HOTA,HOTA3,HOT_T1,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,76
166,inter,HOT,HOTB,HOTB4,HOT_T3,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,98
167,inter,HOT,HOTB,HOTB4,HOT_T3,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,100
168,inter,HOT,HOTB,HOTB4,HOT_T3,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,82
169,inter,HOT,HOTB,HOTB4,HOT_T3,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,30
170,inter,HOT,HOTB,HOTB4,HOT_T3,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,118
171,inter,HOT,HOTB,HOTB5,HOT_T3,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,90
172,inter,HOT,HOTB,HOTB5,HOT_T3,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,56
173,inter,HOT,HOTB,HOTB5,HOT_T3,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,66
174,inter,HOT,HOTB,HOTB5,HOT_T3,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,38
175,inter,HOT,HOTB,HOTB5,HOT_T3,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,112
176,inter,HOT,HOTB,HOTB6,HOT_T3,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,6
177,inter,HOT,HOTB,HOTB6,HOT_T3,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,66
178,inter,HOT,HOTB,HOTB6,HOT_T3,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,54
179,inter,HOT,HOTB,HOTB6,HOT_T3,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,68
180,inter,HOT,HOTB,HOTB6,HOT_T3,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,102
181,inter,HOT,HOTB,HOTB7,HOT_T3,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,66
182,inter,HOT,HOTB,HOTB7,HOT_T3,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,128
183,inter,HOT,HOTB,HOTB7,HOT_T3,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,50
184,inter,HOT,HOTB,HOTB7,HOT_T3,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,26
185,inter,HOT,HOTB,HOTB7,HOT_T3,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,124
186,inter,HOT,HOTC,HOTC8,HOT_T5,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,78
187,inter,HOT,HOTC,HOTC8,HOT_T5,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,82
188,inter,HOT,HOTC,HOTC8,HOT_T5,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,60
189,inter,HOT,HOTC,HOTC8,HOT_T5,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,56
190,inter,HOT,HOTC,HOTC8,HOT_T5,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,102
191,inter,HOT,HOTC,HOTC9,HOT_T5,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,36
192,inter,HOT,HOTC,HOTC9,HOT_T5,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,64
193,inter,HOT,HOTC,HOTC9,HOT_T5,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,68
194,inter,HOT,HOTC,HOTC9,HOT_T5,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,20
195,inter,HOT,HOTC,HOTC9,HOT_T5,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,96
196,inter,HOT,HOTC,HOTC10,HOT_T5,PAN_BIP,PAN,BIP,i4j2,PAN,3,8,BIP,1,4,62
197,inter,HOT,HOTC,HOTC10,HOT_T5,PAN_BIP,PAN,BIP,i4j4,PAN,3,8,BIP,1,8,76
198,inter,HOT,HOTC,HOTC10,HOT_T5,PAN_BIP,PAN,BIP,i4j8,PAN,3,8,BIP,1,16,52
199,inter,HOT,HOTC,HOTC10,HOT_T5,PAN_BIP,PAN,BIP,i2j4,PAN,3,4,BIP,1,8,32
200,inter,HOT,HOTC,HOTC10,HOT_T5,PAN_BIP,PAN,BIP,i8j4,PAN,3,16,BIP,1,8,66
201,inter,HOT,HOTA,HOTA1,HOT_T2,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,46
202,inter,HOT,HOTA,HOTA1,HOT_T2,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,62
203,inter,HOT,HOTA,HOTA1,HOT_T2,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,42
204,inter,HOT,HOTA,HOTA1,HOT_T2,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,46
205,inter,HOT,HOTA,HOTA1,HOT_T2,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,64
206,inter,HOT,HOTA,HOTA2,HOT_T2,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,48
207,inter,HOT,HOTA,HOTA2,HOT_T2,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,82
208,inter,HOT,HOTA,HOTA2,HOT_T2,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,84
209,inter,HOT,HOTA,HOTA2,HOT_T2,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,28
210,inter,HOT,HOTA,HOTA2,HOT_T2,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,78
211,inter,HOT,HOTA,HOTA3,HOT_T2,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,44
212,inter,HOT,HOTA,HOTA3,HOT_T2,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,50
213,inter,HOT,HOTA,HOTA3,HOT_T2,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,72
214,inter,HOT,HOTA,HOTA3,HOT_T2,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,46
215,inter,HOT,HOTA,HOTA3,HOT_T2,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,84
226,inter,HOT,HOTB,HOTB6,HOT_T4,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,66
227,inter,HOT,HOTB,HOTB6,HOT_T4,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,48
228,inter,HOT,HOTB,HOTB6,HOT_T4,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,56
229,inter,HOT,HOTB,HOTB6,HOT_T4,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,36
230,inter,HOT,HOTB,HOTB6,HOT_T4,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,64
231,inter,HOT,HOTB,HOTB7,HOT_T4,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,86
232,inter,HOT,HOTB,HOTB7,HOT_T4,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,36
233,inter,HOT,HOTB,HOTB7,HOT_T4,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,56
234,inter,HOT,HOTB,HOTB7,HOT_T4,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,44
235,inter,HOT,HOTB,HOTB7,HOT_T4,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,32
236,inter,HOT,HOTC,HOTC8,HOT_T6,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,20
237,inter,HOT,HOTC,HOTC8,HOT_T6,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,46
238,inter,HOT,HOTC,HOTC8,HOT_T6,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,32
239,inter,HOT,HOTC,HOTC8,HOT_T6,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,18
240,inter,HOT,HOTC,HOTC8,HOT_T6,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,54
241,inter,HOT,HOTC,HOTC9,HOT_T6,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,42
242,inter,HOT,HOTC,HOTC9,HOT_T6,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,42
243,inter,HOT,HOTC,HOTC9,HOT_T6,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,72
244,inter,HOT,HOTC,HOTC9,HOT_T6,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,8
245,inter,HOT,HOTC,HOTC9,HOT_T6,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,46
246,inter,HOT,HOTC,HOTC10,HOT_T6,SUL_PAL,SUL,PAL,i4j2,SUL,5,8,PAL,2,4,60
247,inter,HOT,HOTC,HOTC10,HOT_T6,SUL_PAL,SUL,PAL,i4j4,SUL,5,8,PAL,2,8,42
248,inter,HOT,HOTC,HOTC10,HOT_T6,SUL_PAL,SUL,PAL,i4j8,SUL,5,8,PAL,2,16,66
249,inter,HOT,HOTC,HOTC10,HOT_T6,SUL_PAL,SUL,PAL,i2j4,SUL,5,4,PAL,2,8,28
250,inter,HOT,HOTC,HOTC10,HOT_T6,SUL_PAL,SUL,PAL,i8j4,SUL,5,16,PAL,2,8,72
1,inter,HOT,HOTA,HOTA1,HOT_T1,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,41
2,inter,HOT,HOTA,HOTA1,HOT_T1,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,76
3,inter,HOT,HOTA,HOTA1,HOT_T1,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,107
4,inter,HOT,HOTA,HOTA1,HOT_T1,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,83
5,inter,HOT,HOTA,HOTA1,HOT_T1,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,78
6,inter,HOT,HOTA,HOTA2,HOT_T1,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,40
7,inter,HOT,HOTA,HOTA2,HOT_T1,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,57
8,inter,HOT,HOTA,HOTA2,HOT_T1,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,103
9,inter,HOT,HOTA,HOTA2,HOT_T1,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,106
10,inter,HOT,HOTA,HOTA2,HOT_T1,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,69
11,inter,HOT,HOTA,HOTA3,HOT_T1,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,44
12,inter,HOT,HOTA,HOTA3,HOT_T1,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,78
13,inter,HOT,HOTA,HOTA3,HOT_T1,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,123
14,inter,HOT,HOTA,HOTA3,HOT_T1,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,53
15,inter,HOT,HOTA,HOTA3,HOT_T1,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,69
26,inter,HOT,HOTB,HOTB6,HOT_T3,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,41
27,inter,HOT,HOTB,HOTB6,HOT_T3,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,68
28,inter,HOT,HOTB,HOTB6,HOT_T3,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,107
29,inter,HOT,HOTB,HOTB6,HOT_T3,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,62
30,inter,HOT,HOTB,HOTB6,HOT_T3,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,59
31,inter,HOT,HOTB,HOTB7,HOT_T3,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,41
32,inter,HOT,HOTB,HOTB7,HOT_T3,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,77
33,inter,HOT,HOTB,HOTB7,HOT_T3,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,96
34,inter,HOT,HOTB,HOTB7,HOT_T3,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,79
35,inter,HOT,HOTB,HOTB7,HOT_T3,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,60
36,inter,HOT,HOTC,HOTC8,HOT_T5,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,26
37,inter,HOT,HOTC,HOTC8,HOT_T5,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,78
38,inter,HOT,HOTC,HOTC8,HOT_T5,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,102
39,inter,HOT,HOTC,HOTC8,HOT_T5,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,60
40,inter,HOT,HOTC,HOTC8,HOT_T5,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,54
41,inter,HOT,HOTC,HOTC9,HOT_T5,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,55
42,inter,HOT,HOTC,HOTC9,HOT_T5,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,70
43,inter,HOT,HOTC,HOTC9,HOT_T5,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,103
44,inter,HOT,HOTC,HOTC9,HOT_T5,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,87
45,inter,HOT,HOTC,HOTC9,HOT_T5,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,65
46,inter,HOT,HOTC,HOTC10,HOT_T5,PAL_BIP,PAL,BIP,i4j2,BIP,1,4,PAL,2,8,59
47,inter,HOT,HOTC,HOTC10,HOT_T5,PAL_BIP,PAL,BIP,i4j4,BIP,1,8,PAL,2,8,62
48,inter,HOT,HOTC,HOTC10,HOT_T5,PAL_BIP,PAL,BIP,i4j8,BIP,1,16,PAL,2,8,103
49,inter,HOT,HOTC,HOTC10,HOT_T5,PAL_BIP,PAL,BIP,i2j4,BIP,1,8,PAL,2,4,81
50,inter,HOT,HOTC,HOTC10,HOT_T5,PAL_BIP,PAL,BIP,i8j4,BIP,1,8,PAL,2,16,55
51,inter,HOT,HOTA,HOTA1,HOT_T1,PST_BIP,PST,BIP,i4j2,BIP,1,4,PST,4,8,54
52,inter,HOT,HOTA,HOTA1,HOT_T1,PST_BIP,PST,BIP,i4j4,BIP,1,8,PST,4,8,66
53,inter,HOT,HOTA,HOTA1,HOT_T1,PST_BIP,PST,BIP,i4j8,BIP,1,16,PST,4,8,118
54,inter,HOT,HOTA,HOTA1,HOT_T1,PST_BIP,PST,BIP,i2j4,BIP,1,8,PST,4,4,32
55,inter,HOT,HOTA,HOTA1,HOT_T1,PST_BIP,PST,BIP,i8j4,BIP,1,8,PST,4,16,89
